table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Not working and not seeking work,115,55,60,10,8,17,14,33,27,14,8,11,10,86,13,3,8,19,10,8,2,9,8,22,10,3,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,47
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Student,126,62,64,103,66,18,1,3,-,-,43,54,16,14,8,2,13,9,11,8,11,8,20,26,9,2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47,43
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Retired on a state pension only,114,27,87,-,-,-,-,2,-,113,10,6,11,87,4,6,15,13,11,14,3,11,11,18,6,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51,52
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,Retired with a private pension,357,189,168,-,-,-,1,2,66,287,165,116,59,17,31,20,39,30,22,21,21,34,42,56,31,10,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,169,120
Table 167,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 4th to 6th December 2020,"House person, housewife, househusband, etc.",120,17,103,1,1,31,28,28,25,8,14,21,31,54,12,5,16,12,14,10,6,12,8,15,5,6,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,47,47
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,2164,1113,1051,292,261,355,355,316,338,508,642,610,367,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,2164,1058,1106,298,264,361,335,372,312,485,589,610,439,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,324,167,157,57,56,88,55,51,54,19,86,94,88,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,NET: Working,859,465,394,83,83,217,193,224,106,36,253,294,177,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,NET: Employed,784,415,368,80,80,202,177,207,85,33,237,270,151,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Working full time working 30 hours per week or more,627,368,259,63,63,173,142,173,59,16,196,227,116,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Working part-time working between 8 and 29 hours per week,157,47,109,17,17,29,35,34,26,16,41,43,35,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,NET: Self-employed,76,50,26,2,2,14,16,18,22,4,17,24,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Self-employed - working 30 hours per week or more,35,24,11,-,-,6,8,12,8,1,5,13,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Self-employed - working between 8 and 29 hours per week,41,25,15,2,2,8,8,5,14,3,12,11,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,NET: Not working,981,426,555,158,125,57,88,97,151,429,249,222,174,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,2164,1058,1106,298,264,361,335,372,312,485,589,610,439,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Not working but seeking work or temporarily unemployed or sick,105,64,41,29,29,20,21,20,13,2,12,19,13,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Not working and not seeking work,118,63,54,9,9,16,17,29,34,13,8,10,15,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Student,131,46,85,121,87,7,2,-,1,-,46,48,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Retired on a state pension only,114,24,90,-,-,-,2,1,-,111,11,14,18,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,Retired with a private pension,376,212,164,-,-,-,-,5,72,298,153,115,71,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 19th to 21st June 2020,"House person, housewife, househusband, etc.",138,16,122,-,-,14,45,42,31,5,18,17,43,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,2115,1003,1112,261,228,325,342,367,332,488,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,210,106,104,29,28,47,55,39,30,10,51,63,44,52,17,10,20,14,24,16,16,10,37,23,18,5,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,NET: Working,950,505,445,115,115,236,213,222,122,41,262,317,236,134,88,37,116,84,77,63,32,90,147,107,73,35,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,NET: Employed,833,438,396,109,109,217,195,181,104,29,228,292,201,112,84,32,108,75,71,57,28,70,129,86,58,35,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Working full time working 30 hours per week or more,666,380,287,88,88,186,158,142,77,16,190,244,161,71,67,28,80,65,59,39,21,56,108,69,41,35,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Working part-time working between 8 and 29 hours per week,167,58,109,21,21,31,37,39,27,12,38,48,39,41,17,4,28,10,13,18,7,15,21,17,18,-,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,NET: Self-employed,116,67,49,7,7,19,19,41,19,13,34,25,35,23,4,6,8,9,6,6,4,19,18,21,15,1,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Self-employed - working 30 hours per week or more,43,28,15,3,3,5,8,15,7,5,14,8,12,9,-,2,5,3,3,1,2,11,4,8,6,-,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Self-employed - working between 8 and 29 hours per week,73,39,34,3,3,14,11,26,11,7,20,17,23,13,4,4,3,6,3,6,3,8,14,13,9,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,NET: Not working,955,424,532,147,107,70,60,103,153,422,262,216,149,328,72,37,97,74,84,72,53,99,95,159,89,23,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Not working but seeking work or temporarily unemployed or sick,111,54,57,17,16,21,22,20,27,5,10,17,17,68,8,3,13,7,13,11,4,3,14,25,8,2,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Not working and not seeking work,102,52,50,4,4,9,10,39,30,9,10,6,11,76,8,3,12,6,7,12,2,13,10,13,15,1,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Student,142,58,84,125,85,12,4,2,-,-,52,58,15,17,10,4,8,11,10,3,10,10,25,29,19,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Retired on a state pension only,120,40,80,-,-,-,-,-,2,118,14,12,18,76,7,3,11,14,9,6,5,20,11,18,12,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,Retired with a private pension,355,204,151,-,-,-,-,7,64,284,163,106,54,32,34,16,36,24,34,29,26,44,25,54,26,8,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 171,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 15th to 17th January 2021,"House person, housewife, househusband, etc.",125,15,110,2,2,29,23,35,29,7,13,19,34,59,5,7,17,12,10,12,5,10,9,20,10,7,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,210,110,100,32,32,57,54,43,21,4,45,62,59,44,17,4,23,13,21,18,9,24,31,25,19,4,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,NET: Working,930,488,442,106,106,226,212,222,126,39,247,312,216,154,77,32,112,90,84,62,47,67,135,123,69,31,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,NET: Employed,832,443,389,103,103,212,191,200,101,26,229,283,186,134,60,30,102,85,75,50,45,60,123,113,62,26,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Working full time working 30 hours per week or more,683,385,298,86,86,183,160,168,76,10,206,232,145,101,46,20,92,67,68,45,37,49,97,89,51,22,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Working part-time working between 8 and 29 hours per week,149,58,91,16,16,29,31,33,24,15,23,52,41,33,15,10,10,18,8,5,8,10,25,24,12,4,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,NET: Self-employed,98,45,53,3,3,14,21,21,25,13,19,29,30,20,16,2,10,6,9,12,2,8,12,10,7,4,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Self-employed - working 30 hours per week or more,34,23,10,1,1,4,12,6,6,4,5,9,8,12,8,1,2,2,4,4,-,2,4,5,-,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Self-employed - working between 8 and 29 hours per week,64,22,43,2,2,10,9,15,19,9,13,21,22,9,8,1,8,4,5,7,2,6,8,5,7,3,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,NET: Not working,959,428,531,152,111,67,60,96,156,428,279,217,151,312,81,47,97,68,78,71,44,106,111,139,91,28,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Not working but seeking work or temporarily unemployed or sick,91,43,48,14,14,17,19,20,18,3,14,14,7,56,7,4,9,6,7,7,2,11,13,15,8,2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Not working and not seeking work,91,53,39,3,3,12,6,34,27,10,12,11,6,62,12,8,8,3,7,6,8,7,15,7,4,6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Student,139,61,78,125,83,9,1,3,1,-,59,50,19,11,7,7,15,15,7,10,7,15,20,23,9,4,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Retired on a state pension only,130,41,89,1,1,-,-,-,3,126,9,10,15,96,18,6,6,10,8,9,8,16,7,15,25,1,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,Retired with a private pension,378,221,157,-,-,-,-,6,85,288,175,115,61,27,24,19,50,26,33,29,13,42,39,56,36,12,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 172,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 12th to 14th February 2021,"House person, housewife, househusband, etc.",130,10,121,10,10,30,34,34,21,1,10,17,44,59,13,4,10,7,15,10,6,14,18,21,9,2,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,191,107,85,28,27,50,45,33,26,8,47,59,60,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,NET: Working,978,500,478,113,111,241,209,232,140,42,283,307,241,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,NET: Employed,889,457,433,108,107,227,200,201,124,28,260,280,219,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Working full time working 30 hours per week or more,728,409,318,90,90,195,168,173,90,12,227,233,177,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Working part-time working between 8 and 29 hours per week,162,47,114,19,17,32,32,28,34,16,33,47,42,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,NET: Self-employed,89,43,45,5,4,14,9,31,16,14,23,28,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Self-employed - working 30 hours per week or more,41,24,17,2,1,10,3,14,6,8,7,16,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Self-employed - working between 8 and 29 hours per week,48,19,29,3,3,4,6,17,11,6,16,11,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,NET: Not working,951,430,521,151,113,62,74,100,139,425,246,232,129,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Not working but seeking work or temporarily unemployed or sick,113,67,46,30,29,15,21,26,17,4,13,18,14,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Not working and not seeking work,128,62,66,8,8,11,16,44,39,9,8,13,8,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Student,128,50,78,111,75,13,4,-,1,-,50,45,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Retired on a state pension only,112,34,79,-,-,-,-,-,2,111,10,19,15,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,Retired with a private pension,360,199,161,-,-,-,1,3,59,297,154,117,50,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
